"Genetic ID","Master ID","Skeletal code","Skeletal element","Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]","Publication","Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE","Age at Death from physical anthropology","Group ID","Locality","Political Entity","Lat.","Long.","Pulldown Strategy","Data source","No. Libraries","1240k coverage (taken from original pulldown where possible)","SNPs hit on autosomal targets (Computed using easystats on 1240k snpset)","SNPs hit on autosomal targets (Computed using easystats on HO snpset)","Molecular Sex","Family ID and position within family","Y haplogroup (manual curation in terminal mutation format)","Y haplogroup (manual curation in ISOGG format)","mtDNA coverage (merged data)","mtDNA haplogroup if >2x or published","mtDNA match to consensus if >2x (merged data)","Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data)","Sex ratio [Y/(Y+X) counts] (merged data)","Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)","Libraries","ASSESSMENT","ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0.","Unnamed: 35","SCORE","Historical Period","Region","Refined Region"
"I16600","I16600","85680; 61409; GENLAB 275","tooth (molar)",2021,"PattersonNature2021","Direct: IntCal20",2396,64,"713-381 calBCE (2358±34 BP, SUERC-49184)","adult , 28-35","England_EIA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",2,"0,310317",254472,137316,"M","n/a (no relatives detected)","R-L52","R1b1a1b1a1","160,628402","T2b1","..","..","0,431567908","ds.half,ss.half","S16600.Y1.E1.L1,S16600.Y1.E3.L1","PASS","..",,"4.22874e-05","Pós-Neolítico","Europa","Europa"
"I16602","I16602","85684; 62017; GENLAB 277","tooth (molar)",2021,"PattersonNature2021","Direct: IntCal20",2455,88,"734-403 calBCE (2415±25 BP, SUERC-53042)","adult , 40-60","England_EIA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"0,302992",253846,139198,"F","n/a (no relatives detected)","n/a (female)","n/a (female)",264,"H1aq","[0.968,0.986]","0,075","0,009196355","ds.half","S16602.Y1.E1.L1","PASS","..",,"2.9601e-05","Pós-Neolítico","Europa","Europa"
"I19287","I19287","85684; 62020; GENLAB 278","petrous",2021,"PattersonNature2021","Direct: IntCal20",2570,90,"761-422 calBCE (2468±26 BP, SUERC-53039)","adult , 18-20","England_EIA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"0,573",439485,235865,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","73,6","K1b1a","[0.988,0.998]","0,211","0,012","ss.half","S19287.Y1.E2.L1","PASS","..",,"2.13843e-05","Pós-Neolítico","Europa","Europa"
"I2639","I2639","53535_25217 (25217 (Amber boy))","petrous",2018,"OlaldeNature2018","Direct: IntCal20",3430,26,"1532-1435 calBCE (3225±25 BP, NZA-32497)","..","England_MBA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"1,956",579268,317149,"F","n/a (no relatives detected)","n/a (female)","n/a (female)",1030,"T2e1a","[0.993,0.999]","0,063","0,01","ds.half","S2639.E1.L2","PASS","..",,"2.95198e-05","Pós-Neolítico","Europa","Europa"
"I2458","I2458","85680_61231","petrous",2018,"OlaldeNature2018","Direct: IntCal20",3331,51,"1495-1286 calBCE (3122±34 BP, SUERC-49182)","17-18","England_MBA_highEEF","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"3,26",812154,440559,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","187,087935","U5b3","[0.972,0.989]","0,095","..","ds.half","S2458.E1.L2","PASS","..",,"3.7874e-05","Pós-Neolítico","Europa","Europa"
"I16599","I16599","85680; 61394; GENLAB 274","tooth (canine)",2021,"PattersonNature2021","Direct: IntCal20",2295,63,"411-208 calBCE (2303±34 BP, SUERC-49183)","adult , 30-45","England_MIA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"0,536611",393514,214794,"M","n/a (no relatives detected)","R-DF13","R1b1a1b1a1a2c1","645,7","T2b1","[0.996,1.000]","0,111","0,417440815","ds.half","S16599.Y1.E1.L1","PASS","..",,"1.66096e-05","Pós-Neolítico","Europa","Europa"
"I16601","I16601","85680; 61508; GENLAB 276","tooth (molar)",2021,"PattersonNature2021","Direct: IntCal20",2082,68,"343-43 calBCE (2111±34 BP, SUERC-49181)","adult , 40-50","England_MIA_LIA","England, Wiltshire, Amesbury Down","United Kingdom","51,168023","-1,7725402","Repulldown on 3.2M snpset","1240K",1,"1,175693",577710,314799,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","141,3","H17","[0.963,0.986]","0,122","0,011836041","ds.half","S16601.Y1.E1.L1","PASS","..",,"3.79605e-05","Pós-Neolítico","Europa","Europa"
"I13684","I13684","GENLAB 21 (M12)","tooth (molar)",2021,"PattersonNature2021","Direct: IntCal20",2408,63,"541-391 calBCE (2373±30 BP, SUERC-94974)","..","England_EIA","England, Somerset, Meare Lake Village West","United Kingdom","51,176318","-2,796919","Repulldown on 3.2M snpset","1240K",4,"2,024189",889192,477698,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","347,424347","W1+119","[0.901,0.94]","0,081","0,014","ds.half,ds.half,ds.half,ds.half,ds.half","S13684.E1.L1,S13684.E1.L3,S13684.E1.L2,S13684.E1.L4,S13684.E1.L5","PASS","..",,"1.9876e-05","Pós-Neolítico","Europa","Europa"
"I11146","I11146","GENLAB 19, M17","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",2250,58,"400-200 BCE","..","England_MIA","England, Somerset, Meare Lake Village West","United Kingdom","51,176318","-2,796919","Repulldown on 3.2M snpset","1240K",1,"0,15191",156478,80787,"M","n/a (no relatives detected)","R-L52","R1b1a1b1a1","15,06","J1c1c","[0.951,0.992]","0,0525","0,401","ds.half","S11146.E1.L1","PASS","..",,"3.5401e-05","Pós-Neolítico","Europa","Europa"
"I6776","I6776","SB 616A","..",2021,"PattersonNature2021","Context: Archaeological - Period",4150,115,"2400-2000 BCE","..","England_BellBeaker","England, Somerset, Storgoursey, Wick Barrow","United Kingdom","51,1807","-3,1413","Repulldown on 3.2M snpset","1240K",1,"0,224078",219433,117720,"M","n/a (no relatives detected)","R-P312","R1b1a1b1a1a2","91,8","R","[0.906,0.938]","0,08","0,436","ds.half","S6776.L1","PASS","mtcontam=[0.906,0.938]",,"2.90323e-05","Pós-Neolítico","Europa","Europa"
"S_English-1.DG","HG00126","HG00126",,2016,"MallickNature2016","Modern",0,0,"present","..","English.DG","Kent","United Kingdom","51,19","0,73","1240K pulldown padded to 3.2M snpset","Shotgun.diploid",1,"41,37",1118431,583863,"M","n/a (no relatives detected)","..","..","..","..","..","..","..","..","S_English-1","PASS","..",,"5.53784e-05","Pós-Neolítico","Europa","Europa"
"S_English-2.DG","HG00128","HG00128",,2016,"MallickNature2016","Modern",0,0,"present","..","English.DG","Kent","United Kingdom","51,19","0,73","1240K pulldown padded to 3.2M snpset","Shotgun.diploid",1,"45,54",1116731,583029,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","..","..","..","..","..","..","S_English-2","PASS","..",,"5.89342e-05","Pós-Neolítico","Europa","Europa"
"EAS006_noUDG","EAS006","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon","England, Kent, Eastry","United Kingdom","51,2","1,3","Repulldown on 3.2M snpset","1240K","..","2,756",714250,383329,"M","United Kingdom, England, Kent, Eastry Family A (4 members) (father-daughter: EAS006_alt-EAS001_alt.SG | mother-daughter: EAS001_alt.SG-EAS002_alt.SG | 2/3d: EAS006_alt-EAS002_alt.SG | 3d: EAS001_alt.SG-EAS003, EAS002_alt.SG-EAS003)","..","..","5,070734504","..","..","0,2604","..","ss.minus","..","PASS","..",,"6.48603e-05","Pós-Neolítico","Europa","Europa"
"EAS003.SG","EAS003","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon_oAfrica.SG","England, Kent, Eastry","United Kingdom","51,2","1,3","1240K pulldown padded to 3.2M snpset","Shotgun","..","0,9315",741405,387272,"F","United Kingdom, England, Kent, Eastry Family A (4 members) (father-daughter: EAS006_alt-EAS001_alt.SG | mother-daughter: EAS001_alt.SG-EAS002_alt.SG | 2/3d: EAS006_alt-EAS002_alt.SG | 3d: EAS001_alt.SG-EAS003, EAS002_alt.SG-EAS003)","n/a (female)","n/a (female)","108,8552115","..","..","0,1161","..","ds.half","..","PASS","..",,"8.63284e-06","Pós-Neolítico","Europa","Europa"
"EAS001.SG","EAS001","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon.SG","England, Kent, Eastry","United Kingdom","51,2","1,3","1240K pulldown padded to 3.2M snpset","Shotgun","..","1,5375",931482,484931,"F","United Kingdom, England, Kent, Eastry Family A (4 members) (father-daughter: EAS006_alt-EAS001_alt.SG | mother-daughter: EAS001_alt.SG-EAS002_alt.SG | 2/3d: EAS006_alt-EAS002_alt.SG | 3d: EAS001_alt.SG-EAS003, EAS002_alt.SG-EAS003)","n/a (female)","n/a (female)","150,6177198","..","..","0,1305","..","ds.half","..","PASS","..",,"3.27792e-05","Pós-Neolítico","Europa","Europa"
"EAS002.SG","EAS002","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon.SG","England, Kent, Eastry","United Kingdom","51,2","1,3","1240K pulldown padded to 3.2M snpset","Shotgun","..","0,4121",428428,226109,"F","United Kingdom, England, Kent, Eastry Family A (4 members) (father-daughter: EAS006_alt-EAS001_alt.SG | mother-daughter: EAS001_alt.SG-EAS002_alt.SG | 2/3d: EAS006_alt-EAS002_alt.SG | 3d: EAS001_alt.SG-EAS003, EAS002_alt.SG-EAS003)","n/a (female)","n/a (female)","55,81308468","..","..","0,1154","..","ds.half","..","PASS","..",,"1.84687e-05","Pós-Neolítico","Europa","Europa"
"EAS004.SG","EAS004","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon.SG","England, Kent, Eastry","United Kingdom","51,2","1,3","1240K pulldown padded to 3.2M snpset","Shotgun","..","0,3547",384333,201502,"M","n/a (no relatives detected)","..","..","40,96505522","..","..","0,1328","..","ds.half","..","PASS","..",,"3.41982e-05","Pós-Neolítico","Europa","Europa"
"I21307","I21307","GENLAB 46 (4345; W4896)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2117,77,"346-52 calBCE (2134±27 BP, SUERC-97430)","..","England_MIA_LIA","England, Wiltshire, Battlesbury Bowl","United Kingdom","51,217744","-2,136648","Repulldown on 3.2M snpset","1240K",1,"0,403",347425,191863,"M","n/a (no relatives detected)","R-L52","R1b1a1b1a1","46,02","H7d","[0.958,0.981]","0,139","0,403","ds.half","S21307.Y1.E3.L1","PASS","..",,"1.6896e-05","Pós-Neolítico","Europa","Europa"
"I21308","I21308","GENLAB 47 (4322; W4896)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2058,108,"356 calBCE - 110 calCE (2083±70 BP, NZA-13631)","..","England_MIA_LIA","England, Wiltshire, Battlesbury Bowl","United Kingdom","51,217744","-2,136648","Repulldown on 3.2M snpset","1240K",1,"0,443",365842,202883,"M","n/a (no relatives detected)","R-DF13","R1b1a1b1a1a2c1","49,89","J1c1b","[0.957,0.985]","0,105","0,402","ds.half","S21308.Y1.E3.L1","PASS","..",,"4.3814e-05","Pós-Neolítico","Europa","Europa"
"I21309","I21309","GENLAB 48 (4347; 44896)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2165,83,"354-57 calBCE (2154±27 BP, SUERC-97431)","..","England_MIA_LIA","England, Wiltshire, Battlesbury Bowl","United Kingdom","51,217744","-2,136648","Repulldown on 3.2M snpset","1240K",1,"7,689",827674,457629,"M","n/a (no relatives detected)","R-DF13","R1b1a1b1a1a2c1","190,8","X2b+226","[0.968,0.989]","0,09","0,45","ds.half","S21309.Y1.E1.L1","PASS","..",,"3.98602e-05","Pós-Neolítico","Europa","Europa"
"I21310","I21310","GENLAB 49 (4346; W4896)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2115,119,"386 calBCE - 58 calCE (2127±85 BP, NZA-13632)","..","England_MIA_LIA","England, Wiltshire, Battlesbury Bowl","United Kingdom","51,217744","-2,136648","Repulldown on 3.2M snpset","1240K",1,"6,494",807211,447072,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","205,3","U4c1","[0.978,0.992]","0,097","0,014","ds.half","S21310.Y1.E1.L1","PASS","..",,"5.35623e-05","Pós-Neolítico","Europa","Europa"
"I21311","I21311","GENLAB 50 (4251; W4896)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2078,58,"336-49 calBCE (2112±27 BP, SUERC-97432)","..","England_MIA_LIA","England, Wiltshire, Battlesbury Bowl","United Kingdom","51,217744","-2,136648","Repulldown on 3.2M snpset","1240K",1,"6,209",808244,447164,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","225,3","H16+152","[0.976,0.993]","0,108","0,017","ds.half","S21311.Y1.E1.L1","PASS","..",,"1.61178e-05","Pós-Neolítico","Europa","Europa"
"I5513","I5513","DZSWS:X146.1 b","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","England_BellBeaker","England, North Ablington, Figheldean","United Kingdom","51,22","-1,77","Repulldown on 3.2M snpset","1240K",1,"2,463",799371,430301,"M","n/a (no relatives detected)","R-DF13","R1b1a1b1a1a2c1",120,"V","[0.996,1.000]","0,076","0,433","ds.half","S5513.E1.L1","PASS","..",,"7.94487e-06","Pós-Neolítico","Europa","Europa"
"I4951","I4951","DZSWS:X133.1","tooth",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","England_BellBeaker","England, Wiltshire, Netheravon, Flying School","United Kingdom","51,24","-1,76","Repulldown on 3.2M snpset","1240K",1,"0,173",177977,93909,"M","United Kingdom, England, Wiltshire, Netheravon, Flying School Family A (2 members) (I5512 and I4951 are 2nd or 3rd degree relatives)","R-L151","R1b1a1b1a1a","301,363872","K1b1a1","[0.988,0.998]","0,055","..","ds.half","S4951.E1.L1","PASS","..",,"3.48197e-05","Pós-Neolítico","Europa","Europa"
"I5512","I5512","DZSWS:X132.1","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","England_BellBeaker","England, Wiltshire, Netheravon, Flying School","United Kingdom","51,24","-1,76","Repulldown on 3.2M snpset","1240K",1,"4,588",863301,464150,"F","United Kingdom, England, Wiltshire, Netheravon, Flying School Family A (2 members) (I5512 and I4951 are 2nd or 3rd degree relatives)","n/a (female)","n/a (female)","82,8","J1c2","[0.995,1.000]","0,122","0,011","ds.half","S5512.E1.L1","PASS","..",,"4.63799e-05","Pós-Neolítico","Europa","Europa"
"I5387","I5387","SB 543A3","petrous",2019,"BraceDiekmannNatureEcologyEvolution2019","Context: Archaeological - Period",4850,231,"3300-2500 BCE","..","England_N","England, Wiltshire, Avebury, West Kennet","United Kingdom","51,243083","-1,51039","Repulldown on 3.2M snpset","1240K",1,"0,362",316107,170880,"M","n/a (no relatives detected)","I-L1195","I2a1b1a1a1","104,157764","U5a2d","[0.907,0.939]","0,048","..","ds.half","S5387.L1","QUESTIONABLE","damage.ds.half=0.048, mtcontam=[0.907,0.939]",,"2.41012e-05","Pós-Neolítico","Europa","Europa"
"I5387_noUDG.SG","I5387","SB 543A3","petrous",2019,"BraceDiekmannNatureEcologyEvolution2019","Context: Archaeological - Period",4850,231,"3300-2500 BCE","..","England_N_noUDG.SG","England, Wiltshire, Avebury, West Kennet","United Kingdom","51,243083","-1,51039","1240K pulldown padded to 3.2M snpset (bam limited to 1240k sites)","Shotgun",3,"0,39414",381493,206100,"M","n/a (no relatives detected)","..","I2a2a1","..","U5a","..","..","..","ds.minus,ds.plus,ds.half","SB543A_lib,SB543A2_lib,SB543A3_lib","PASS","..",,"2.39817e-05","Pós-Neolítico","Europa","Europa"
"I5365","I5365","SB601A","hair",2021,"PattersonNature2021","Direct: IntCal20",1960,45,"103 calBCE - 107 calCE (2023±31 BP, SUERC-50796)","..","England_LIA","England, Somerset, Priddy","United Kingdom","51,255523","-2,667883","Repulldown on 3.2M snpset","1240K",1,"0,112",116175,62827,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","2966,698292","U5a1b1e","[0.986,0.998]","0,026","..","ds.half","S5365.L1","PASS","damage.ds.half=0.026",,"3.3223e-05","Pós-Neolítico","Europa","Europa"
"I13682","I13682","GENLAB 17 (A422/M4)","tooth (molar)",2021,"PattersonNature2021","Direct: IntCal20",2612,76,"793-544 calBCE (2527±30 BP, SUERC-94972)","..","England_EIA","England, Somerset, Mells Down, Kingsdown Camp","United Kingdom","51,264052","-2,405024","Repulldown on 3.2M snpset","1240K",4,"1,229148",727917,392369,"M","n/a (no relatives detected)","R-P312","R1b1a1b1a1a2","102,265013","H5a1","[0.957,0.984]","0,098","0,405","ds.half,ds.half,ds.half,ds.half,ds.half","S13682.E1.L1,S13682.E1.L3,S13682.E1.L2,S13682.E1.L5,S13682.E1.L4","PASS","..",,"3.06054e-05","Pós-Neolítico","Europa","Europa"
"I21312","I21312","GENLAB 53 (C.30)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2096,68,"343-51 calBCE (2124±27 BP, SUERC-97418)","..","England_MIA_LIA","England, Wiltshire, Casterley Camp","United Kingdom","51,28086","-1,835571","Repulldown on 3.2M snpset","1240K",1,"2,512",772427,426309,"M","n/a (no relatives detected)","R-DF13","R1b1a1b1a1a2c1",109,"J1b1a1","[0.949,0.975]","0,156","0,422","ds.half","S21312.Y1.E1.L1","PASS","mtcontam=[0.949,0.975]",,"5.544e-05","Pós-Neolítico","Europa","Europa"
"I21313","I21313","GENLAB 54 (C.29)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2165,83,"354-57 calBCE (2154±27 BP, SUERC-97419)","..","England_MIA_LIA","England, Wiltshire, Casterley Camp","United Kingdom","51,28086","-1,835571","Repulldown on 3.2M snpset","1240K",1,"6,57",798826,442708,"M","United Kingdom, England, Wiltshire, Casterley Camp Family A (2 Members) (I21313, I21314 have a 2d relationship)","R-P312","R1b1a1b1a1a2","161,5","H3g","[0.980,0.997]","0,092","0,446","ds.half","S21313.Y1.E1.L1","PASS","..",,"5.91171e-05","Pós-Neolítico","Europa","Europa"
"I21314","I21314","GENLAB 55 (C.31)","petrous",2021,"PattersonNature2021","Direct: IntCal20",2095,67,"342-51 calBCE (2123±27 BP, SUERC-97420)","..","England_MIA_LIA","England, Wiltshire, Casterley Camp","United Kingdom","51,28086","-1,835571","Repulldown on 3.2M snpset","1240K",1,"5,653",802473,444373,"F","United Kingdom, England, Wiltshire, Casterley Camp Family A (2 Members) (I21313, I21314 have a 2d relationship)","n/a (female)","n/a (female)","179,6","V23","[0.984,0.999]","0,1","0,015","ds.half","S21314.Y1.E1.L1","PASS","..",,"4.83586e-05","Pós-Neolítico","Europa","Europa"
"I6767","I6767","SB 524A8 | SB 524B","..",2019,"BraceDiekmannNatureEcologyEvolution2019","Direct: IntCal20",10280,143,"8615-7966 calBCE (9100±100 BP, OxA-814)","..","England_Mesolithic","England, Somerset, Cheddar, Gough's Cave","United Kingdom","51,281679","-2,765746","Repulldown on 3.2M snpset","1240K",2,"2,251405",758935,413707,"M","n/a (no relatives detected)","I-S2555","I2a1b2","49,722675","U5b1+16189+@16192","[0.942,0.971]","..","..","ds.half,ds.half","S6767.L1,S6768.L1","PASS","mtcontam=[0.942,0.971]",,"2.37085e-05","Mesolítico","Europa","Europa"
"I6767_noUDG.SG","I6767","SB 524A8 | SB 524B","..",2019,"BraceDiekmannNatureEcologyEvolution2019","Direct: IntCal20",10280,143,"8615-7966 calBCE (9100±100 BP, OxA-814)","..","England_Mesolithic_noUDG.SG","England, Somerset, Cheddar, Gough's Cave","United Kingdom","51,281679","-2,765746","1240K pulldown padded to 3.2M snpset","Shotgun",9,"3,763248",1098515,572660,"M","n/a (no relatives detected)","..","I2a2","..","U5b1","..","..","..","ds.minus,ds.plus,ds.plus,ds.plus,ds.plus,ds.plus,ds.plus,ds.half,ds.half","SB524A_lib,SB524A2_lib,SB524A3_lib,SB524A4_lib,SB524A5_lib,SB524A6_lib,SB524A7_lib,SB524A8_lib,SB524B_lib","PASS","..",,"2.05415e-05","Mesolítico","Europa","Europa"
"I6767.SG","I6767","SB 524A8 | SB 524B","..",2019,"BraceDiekmannNatureEcologyEvolution2019","Direct: IntCal20",10280,143,"8615-7966 calBCE (9100±100 BP, OxA-814)","..","England_Mesolithic.SG","England, Somerset, Cheddar, Gough's Cave","United Kingdom","51,281679","-2,765746","1240K pulldown padded to 3.2M snpset","Shotgun",8,"3,586936",1089198,568787,"M","n/a (no relatives detected)","..","I2a2","..","U5b1","..","..","..","ds.plus,ds.plus,ds.plus,ds.plus,ds.plus,ds.plus,ds.half,ds.half","SB524A2_lib,SB524A3_lib,SB524A4_lib,SB524A5_lib,SB524A6_lib,SB524A7_lib,SB524A8_lib,SB524B_lib","PASS","..",,"3.08845e-05","Mesolítico","Europa","Europa"
"I4950","I4950","DZSWS:C.36","tooth",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","England_BellBeaker","England, Wiltshire, Upavon, RFC Central Flying School","United Kingdom","51,289876","-1,807234","Repulldown on 3.2M snpset","1240K",1,"1,448",762256,406123,"M","n/a (no relatives detected)","R-L21","R1b1a1b1a1a2c1","377,959261","U5a2d1","[0.983,0.997]","0,056","..","ds.half","S4950.E1.L1","PASS","..",,"2.63811e-05","Pós-Neolítico","Europa","Europa"
"19651_noUDG.SG",19651,19651,"..",2018,"MorenoMayarScience2018","Direct: IntCal20",5666,53,"3796-3641 calBCE (4940±40 BP) [R_combine: (5110±40 BP, CMC-1635, Beta-194927); (4690±40 BP, CMC-1666, Beta-202619)]","..","Canada_BigBar_5700BP.SG","Northwest","Canada","51,3","-121,77","Repulldown on 3.2M snpset","Shotgun","..","1,135977",681734,353622,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","..","A2","..","..","..","ds.minus","..","PASS","..",,"1.05301e-05","Pós-Neolítico","América","América"
"POH003","POH003","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon","England, Kent, Polhill","United Kingdom","51,3","0,2","Repulldown on 3.2M snpset","1240K","..","1,5415",719699,394967,"M","n/a (no relatives detected)","..","..","8,947975134","..","..","0,0832","..","ds.half","..","PASS","..",,"6.63007e-05","Pós-Neolítico","Europa","Europa"
"POH004","POH004","..","..",2022,"GretzingerNature2022","Context: Archaeological - Period",1200,202,"400-1100 CE","..","England_Saxon","England, Kent, Polhill","United Kingdom","51,3","0,2","Repulldown on 3.2M snpset","1240K","..","1,6861",762672,414663,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","8,187277446","..","..","0,098","..","ds.half","..","PASS","..",,"4.85901e-05","Pós-Neolítico","Europa","Europa"
